<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MFGSP,D,10/28/15,00:00,608.0000000,90
MFGSP,D,10/29/15,00:00,613.0000000,80
MFGSP,D,10/30/15,00:00,599.0000000,420
MFGSP,D,11/02/15,00:00,597.0000000,110
MFGSP,D,11/03/15,00:00,585.0000000,970
MFGSP,D,11/05/15,00:00,584.0000000,170
MFGSP,D,11/06/15,00:00,582.0000000,190
MFGSP,D,11/10/15,00:00,580.0000000,880
MFGSP,D,11/13/15,00:00,560.0000000,140
MFGSP,D,11/16/15,00:00,565.0000000,970
MFGSP,D,11/17/15,00:00,569.0000000,380
MFGSP,D,11/18/15,00:00,565.0000000,1700
MFGSP,D,11/20/15,00:00,560.0000000,910
MFGSP,D,11/23/15,00:00,564.0000000,30
MFGSP,D,11/24/15,00:00,572.0000000,6910
MFGSP,D,11/25/15,00:00,539.0000000,1840
MFGSP,D,11/26/15,00:00,521.0000000,2000
MFGSP,D,11/27/15,00:00,521.0000000,10
