<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATNP,D,03/18/10,00:00,86.7000000,216346
TATNP,D,03/19/10,00:00,86.8500000,496192
TATNP,D,03/22/10,00:00,86.0500000,287669
TATNP,D,03/23/10,00:00,85.3700000,295635
TATNP,D,03/24/10,00:00,84.8300000,65462
TATNP,D,03/25/10,00:00,84.9100000,136709
TATNP,D,03/26/10,00:00,84.8700000,79797
TATNP,D,03/29/10,00:00,86.2700000,114260
TATNP,D,03/30/10,00:00,86.1100000,178632
TATNP,D,03/31/10,00:00,86.7500000,345118
TATNP,D,04/01/10,00:00,86.7100000,188891
TATNP,D,04/02/10,00:00,87.1700000,172671
TATNP,D,04/05/10,00:00,89.7000000,348609
TATNP,D,04/06/10,00:00,89.5000000,306759
TATNP,D,04/07/10,00:00,88.4100000,117091
TATNP,D,04/08/10,00:00,88.8500000,102571
TATNP,D,04/09/10,00:00,88.6200000,274798
TATNP,D,04/12/10,00:00,89.5300000,349244
TATNP,D,04/13/10,00:00,89.9800000,346509
TATNP,D,04/14/10,00:00,94.8000000,1572531
TATNP,D,04/15/10,00:00,95.0000000,1667904
TATNP,D,04/16/10,00:00,92.9900000,335764
TATNP,D,04/19/10,00:00,90.4000000,474965
TATNP,D,04/20/10,00:00,91.4500000,243770
TATNP,D,04/21/10,00:00,92.3600000,138914
TATNP,D,04/22/10,00:00,88.7700000,382945
TATNP,D,04/23/10,00:00,91.1600000,323139
TATNP,D,04/26/10,00:00,91.7000000,169844
TATNP,D,04/27/10,00:00,90.4400000,129494
TATNP,D,04/28/10,00:00,88.1800000,534199
TATNP,D,04/29/10,00:00,91.6000000,750507
TATNP,D,04/30/10,00:00,92.0000000,956717
TATNP,D,05/04/10,00:00,90.9000000,728868
TATNP,D,05/05/10,00:00,90.3700000,1019954
TATNP,D,05/06/10,00:00,91.2900000,826303
TATNP,D,05/07/10,00:00,85.5000000,1641668
TATNP,D,05/11/10,00:00,76.0000000,2424461
TATNP,D,05/12/10,00:00,76.3000000,1389737
TATNP,D,05/13/10,00:00,74.9700000,375050
TATNP,D,05/14/10,00:00,72.3800000,574846
TATNP,D,05/17/10,00:00,71.7200000,321196
TATNP,D,05/18/10,00:00,72.9900000,149513
TATNP,D,05/19/10,00:00,70.4500000,363244
TATNP,D,05/20/10,00:00,64.5900000,705038
