<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATN,D,04/12/19,00:00,750.5000000,810650
TATN,D,04/15/19,00:00,741.9000000,633540
TATN,D,04/16/19,00:00,746.9000000,919610
TATN,D,04/17/19,00:00,751.6000000,1023430
TATN,D,04/18/19,00:00,749.2000000,638750
TATN,D,04/19/19,00:00,748.9000000,97720
TATN,D,04/22/19,00:00,752.0000000,150790
TATN,D,04/23/19,00:00,750.2000000,565110
TATN,D,04/24/19,00:00,743.5000000,1327780
TATN,D,04/25/19,00:00,738.2000000,1113420
TATN,D,04/26/19,00:00,767.3000000,3067830
TATN,D,04/29/19,00:00,754.9000000,1075880
TATN,D,04/30/19,00:00,757.5000000,1456370
TATN,D,05/02/19,00:00,754.1000000,907190
TATN,D,05/03/19,00:00,765.5000000,932500
TATN,D,05/06/19,00:00,765.3000000,485190
TATN,D,05/07/19,00:00,750.5000000,1750150
TATN,D,05/08/19,00:00,723.2000000,2018580
TATN,D,05/10/19,00:00,705.1000000,2050760
TATN,D,05/13/19,00:00,690.9000000,2105390
TATN,D,05/14/19,00:00,706.4000000,4416680
TATN,D,05/15/19,00:00,693.3000000,2029540
TATN,D,05/16/19,00:00,675.9000000,2594900
TATN,D,05/17/19,00:00,679.4000000,3396660
TATN,D,05/20/19,00:00,681.1000000,2055930
TATN,D,05/21/19,00:00,706.7000000,2015160
TATN,D,05/22/19,00:00,720.0000000,2291440
TATN,D,05/23/19,00:00,708.0000000,1454920
TATN,D,05/24/19,00:00,696.8000000,1559140
TATN,D,05/27/19,00:00,695.3000000,586730
TATN,D,05/28/19,00:00,702.8000000,6983900
TATN,D,05/29/19,00:00,725.9000000,2590220
TATN,D,05/30/19,00:00,754.1000000,2896310
TATN,D,05/31/19,00:00,748.5000000,2393440
TATN,D,06/03/19,00:00,759.9000000,1898120
TATN,D,06/04/19,00:00,766.9000000,2214710
TATN,D,06/05/19,00:00,755.7000000,1184300
TATN,D,06/06/19,00:00,758.6000000,1424140
TATN,D,06/07/19,00:00,753.6000000,1409860
TATN,D,06/10/19,00:00,759.4000000,972660
TATN,D,06/11/19,00:00,777.4000000,2893080
TATN,D,06/13/19,00:00,770.0000000,2007730
TATN,D,06/14/19,00:00,765.0000000,1327450
TATN,D,06/17/19,00:00,759.7000000,1108120
TATN,D,06/18/19,00:00,775.0000000,1474800
TATN,D,06/19/19,00:00,771.9000000,1109610
TATN,D,06/20/19,00:00,789.4000000,2759590
TATN,D,06/21/19,00:00,776.8000000,3198410
TATN,D,06/24/19,00:00,769.8000000,1359840
TATN,D,06/25/19,00:00,763.5000000,1430080
TATN,D,06/26/19,00:00,770.0000000,1931430
TATN,D,06/27/19,00:00,773.3000000,1422470
TATN,D,06/28/19,00:00,774.9000000,1328820
TATN,D,07/01/19,00:00,768.0000000,1575190
TATN,D,07/02/19,00:00,769.4000000,2443610
TATN,D,07/03/19,00:00,780.0000000,3172260
TATN,D,07/04/19,00:00,760.5000000,1849780
TATN,D,07/05/19,00:00,762.7000000,1378220
TATN,D,07/08/19,00:00,760.9000000,954100
TATN,D,07/09/19,00:00,753.6000000,1128520
